Stock,Transaction Date,Buy/Sell,Type,Amount,Senator
DAL,2020-03-20,Purchase,Stock,"$50,001 - $100,000",Kelly Loeffler
AIZ,2020-03-20,Purchase,Stock,"$1,001 - $15,000",Kelly Loeffler
HIG,2020-03-20,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
CAH,2020-03-20,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
AIZ,2020-03-18,Purchase,Stock,"$250,001 - $500,000",Kelly Loeffler
PRU,2020-03-17,Purchase,Stock,"$15,001 - $50,000",Kelly Loeffler
DAL,2020-03-17,Purchase,Stock,"$50,001 - $100,000",Kelly Loeffler
AIG,2020-03-16,Purchase,Stock,"$50,001 - $100,000",Kelly Loeffler
CVX,2020-03-16,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
CSCO,2020-03-13,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
ADP,2020-03-16,Sale,Stock,"$1,001 - $15,000",Kelly Loeffler
FIS,2020-03-16,Sale,Stock,"$1,001 - $15,000",Kelly Loeffler
CME,2020-03-16,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
DG,2020-03-17,Sale,Stock,"$1,001 - $15,000",Kelly Loeffler
TDG,2020-03-17,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
CME,2020-03-19,Purchase,Stock,"$50,001 - $100,000",Kelly Loeffler
MSFT,2020-03-19,Purchase,Stock,"$15,001 - $50,000",Kelly Loeffler
TDG,2020-03-18,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
TJX,2020-01-31,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
ROST,2020-01-31,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
AZO,2020-01-31,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
AZO,2020-01-30,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
ROST,2020-01-29,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
KEYS,2020-01-29,Sale,Stock,"$100,001 - $250,000",Kelly Loeffler
REZI,2020-01-28,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
REZI,2020-01-27,Sale,Stock,"$100,001 - $250,000",Kelly Loeffler
DFS,2020-01-21,Purchase,Stock,"$250,001 - $500,000",Kelly Loeffler
REZI,2020-01-24,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
ORCL,2020-02-14,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
XOM,2020-02-14,Sale,Stock,"$250,001 - $500,000",Kelly Loeffler
CTXS,2020-02-14,Purchase,Stock,"$100,001 - $250,000",Kelly Loeffler
FNKO,2020-02-12,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
EEFT,2020-02-12,Sale,Stock,"$100,001 - $250,000",Kelly Loeffler
ORLY,2020-02-11,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
FNKO,2020-02-11,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
FNKO,2020-02-10,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
AZO,2020-02-10,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
ARNA,2020-02-10,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
ROKU,2020-02-07,Sale,Stock,"$100,001 - $250,000",Kelly Loeffler
FNKO,2020-02-07,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
ARNA,2020-02-07,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
KL,2020-02-06,Sale,Stock,"$50,001 - $100,000",Kelly Loeffler
AZO,2020-02-06,Sale,Stock,"$15,001 - $50,000",Kelly Loeffler
HON,2020-02-05,Sale,Stock,"$100,001 - $250,000",Kelly Loeffler
ICE,2020-07-22,Sale,Stock,"$5,000,001 - $25,000,000",Kelly Loeffler
J,2021-09-03,Purchase,Stock,"$1,001 - $15,000",Cynthia m Lummis
HBAN,2017-04-21,Purchase,Stock,"$50,001 - $100,000","Joseph Manchin, iii"
WFC,2020-09-02,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2023-06-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2020-06-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2020-03-04,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2022-06-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2018-03-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2017-12-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2017-09-07,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2021-12-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2021-06-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2022-09-06,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2019-03-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2018-06-01,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
KR,2022-11-29,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2022-12-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2022-03-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2021-03-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2023-09-01,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2019-09-01,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2018-12-05,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2018-09-06,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
VMC,2019-06-03,Sale,Stock,"$250,001 - $500,000","A. mitchell Mcconnell, jr."
IR,2019-06-03,Sale,Stock,"$250,001 - $500,000","A. mitchell Mcconnell, jr."
WFC,2019-06-01,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2023-03-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2019-12-04,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2020-12-03,Purchase,Stock,"$1,001 - $15,000","A. mitchell Mcconnell, jr."
WFC,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
V,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
JPM,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
ALL,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
ABBV,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KR,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CVX,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
V,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
OXY,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
MPC,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
JPM,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
ALL,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
ABBV,2020-08-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KR,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNJ,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
INTC,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CVX,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2020-08-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2021-01-27,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2021-01-27,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
HAL,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
PII,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
PFE,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
KMB,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CSCO,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CI,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BK,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KR,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
FB,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DVA,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GOOG,2021-12-21,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
PII,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
PFE,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
KMB,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CSCO,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CI,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BK,2021-12-21,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNK,2019-09-25,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
OXY,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MPC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNJ,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
INTC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNK,2019-09-25,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
OXY,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
MPC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNJ,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
INTC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AMZN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
VWO,2020-03-10,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
HAL,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WY,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GS,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GOOG,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
ALL,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WY,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JPM,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GS,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
DVA,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GOOG,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
ABBV,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WY,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
JPM,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GS,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2018-12-19,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2018-12-19,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
PFE,2018-12-06,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
WY,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2018-12-06,Purchase,Stock,"$15,001 - $50,000","Jerry Moran,"
USB,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JPM,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GS,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2018-12-06,Purchase,Stock,"$15,001 - $50,000","Jerry Moran,"
DVA,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BRKB,2018-12-06,Purchase,Stock,"$15,001 - $50,000","Jerry Moran,"
AAPL,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GOOG,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
ABBV,2018-12-06,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
V,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNK,2019-09-25,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
OXY,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MPC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNJ,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
INTC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
FB,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
WFC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
DIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
V,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
VZ,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
USB,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
TXN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNK,2019-09-25,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
OXY,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
MSFT,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
MPC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
JNJ,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
INTC,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GILD,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
GIS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
FB,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
CVS,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
COST,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
KO,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
BAC,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AAPL,2019-09-25,Sale,Stock,"$1,001 - $15,000","Jerry Moran,"
AMZN,2019-09-25,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
VWO,2020-03-10,Sale,Stock,"$15,001 - $50,000","Jerry Moran,"
HAL,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
XOM,2020-03-10,Purchase,Stock,"$1,001 - $15,000","Jerry Moran,"
ABT,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
ADBE,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
AMD,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
AMZN,2023-09-13,Purchase,Stock,"$50,001 - $100,000",Markwayne Mullin
AXP,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
ELV,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
AAPL,2023-09-13,Purchase,Stock,"$50,001 - $100,000",Markwayne Mullin
AMAT,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
AZO,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
BLK,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
BSX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
CSX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
CAT,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
CVX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
CMG,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
KO,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
COP,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
STZ,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
COST,2023-09-18,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
DHR,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
DE,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
EW,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
EMR,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
META,2023-09-13,Purchase,Stock,"$50,001 - $100,000",Markwayne Mullin
FI,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
GS,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
HLT,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
HD,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
HON,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
ICE,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
JPM,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
KLAC,2023-09-13,Purchase,Stock,"$50,001 - $100,000",Markwayne Mullin
LRCX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
LLY,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
MA,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
MSFT,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
NKE,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
NVDA,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
PANW,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
PEP,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
PG,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
RTX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
SPGI,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
CRM,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
SHW,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
SBUX,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
TMUS,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
TXN,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
TMO,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
UNP,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
UNH,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
VLO,2023-09-13,Purchase,Stock,"$50,001 - $100,000",Markwayne Mullin
V,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
ZTS,2023-09-13,Purchase,Stock,"$15,001 - $50,000",Markwayne Mullin
WMB,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
WRK,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
WFC,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
WBA,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
WMT,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
VZ,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
UTX,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
UPS,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
UN,2017-03-16,Purchase,Stock,"$1,001 - $15,000",Patty Murray
